transaction_id,customer_id,transaction_date,channel,product_category,quantity,unit_price,total_amount
TXN0002071,CUST00295,2026-07-25,In-Store,Sports & Outdoors,1,229.37,229.37
TXN0002072,CUST00296,2026-05-20,Website,Beauty,2,21.3,42.59
TXN0002073,CUST00296,2026-05-30,In-Store,Books,2,17.75,35.51
TXN0002074,CUST00296,2026-07-19,Website,Home & Kitchen,3,91.66,274.98
TXN0002075,CUST00296,2026-07-01,Mobile App,Beauty,1,94.6,94.6
TXN0002076,CUST00296,2026-08-14,In-Store,Apparel,4,20.68,82.7
TXN0002077,CUST00296,2026-05-21,Website,Groceries,2,13.8,27.61
TXN0002078,CUST00296,2026-07-24,Mobile App,Beauty,1,13.04,13.04
TXN0002079,CUST00296,2026-05-29,In-Store,Books,2,14.48,28.97
TXN0002080,CUST00296,2026-06-02,In-Store,Groceries,1,69.65,69.65
TXN0002081,CUST00297,2026-06-19,Mobile App,Books,2,4.32,8.64
TXN0002082,CUST00297,2026-07-06,Website,Books,3,4.74,14.22
TXN0002083,CUST00297,2026-08-08,In-Store,Books,1,24.4,24.4
TXN0002084,CUST00297,2026-07-16,Website,Toys,3,8.74,26.21
TXN0002085,CUST00297,2026-06-27,In-Store,Toys,4,10.03,40.13
TXN0002086,CUST00297,2026-07-25,Website,Books,4,6.49,25.95
TXN0002087,CUST00297,2026-08-09,Website,Beauty,4,11.11,44.42
TXN0002088,CUST00297,2026-06-23,Mobile App,Sports & Outdoors,1,194.23,194.23
TXN0002089,CUST00297,2026-07-19,Mobile App,Electronics,2,174.0,348.01
TXN0002090,CUST00297,2026-08-08,Mobile App,Toys,3,18.35,55.05
TXN0002091,CUST00297,2026-06-30,Website,Apparel,2,13.94,27.88
TXN0002092,CUST00297,2026-08-08,Website,Toys,1,57.47,57.47
TXN0002093,CUST00297,2026-07-14,Website,Toys,2,25.93,51.87
TXN0002094,CUST00297,2026-08-09,Website,Toys,3,10.05,30.16
TXN0002095,CUST00297,2026-08-20,Mobile App,Home & Kitchen,4,7.55,30.22
TXN0002096,CUST00298,2026-04-28,Website,Beauty,4,19.49,77.95
TXN0002097,CUST00298,2025-12-21,Mobile App,Sports & Outdoors,2,120.24,240.48
TXN0002098,CUST00298,2026-08-13,Website,Toys,1,51.15,51.15
TXN0002099,CUST00298,2026-03-22,In-Store,Books,4,7.59,30.38
TXN0002100,CUST00298,2025-10-15,Website,Electronics,1,171.57,171.57
TXN0002101,CUST00298,2026-06-24,Website,Toys,1,79.58,79.58
TXN0002102,CUST00298,2026-06-08,Website,Books,4,5.96,23.85
TXN0002103,CUST00298,2026-05-29,Website,Books,3,6.93,20.78
TXN0002104,CUST00299,2026-03-28,Mobile App,Groceries,3,19.67,59.0
TXN0002105,CUST00300,2025-12-25,Website,Sports & Outdoors,2,73.75,147.5
TXN0002106,CUST00300,2025-10-09,Website,Beauty,3,27.42,82.25
TXN0002107,CUST00300,2025-10-16,Mobile App,Groceries,2,20.2,40.41
TXN0002108,CUST00300,2026-01-23,In-Store,Home & Kitchen,4,16.5,65.99
TXN0002109,CUST00300,2026-05-04,Website,Books,4,3.44,13.74
TXN0002110,CUST00300,2026-03-14,Website,Electronics,2,141.94,283.88
TXN0002111,CUST00300,2026-01-31,Website,Apparel,3,29.2,87.59
TXN0002112,CUST00300,2026-07-26,Website,Toys,1,57.56,57.56
TXN0002113,CUST00300,2025-09-10,Website,Beauty,1,41.05,41.05
TXN0002114,CUST00300,2025-10-01,In-Store,Groceries,4,6.58,26.31
TXN0002115,CUST00300,2026-06-28,Mobile App,Groceries,4,8.14,32.55
TXN0002116,CUST00300,2026-04-04,In-Store,Beauty,2,8.48,16.97
TXN0002117,CUST00300,2026-06-02,Website,Beauty,3,11.73,35.2
TXN0002118,CUST00300,2025-09-01,Mobile App,Home & Kitchen,4,60.78,243.13
TXN0002119,CUST00300,2026-02-18,Website,Groceries,4,19.38,77.5
TXN0002120,CUST00300,2025-08-29,Website,Electronics,2,318.76,637.52
TXN0002121,CUST00301,2026-06-04,In-Store,Home & Kitchen,4,15.03,60.13
TXN0002122,CUST00302,2025-09-28,Website,Electronics,4,38.18,152.73
TXN0002123,CUST00302,2026-04-18,Mobile App,Toys,1,36.17,36.17
TXN0002124,CUST00302,2026-07-12,Website,Books,4,5.02,20.07
TXN0002125,CUST00302,2026-01-23,Mobile App,Sports & Outdoors,3,29.42,88.26
TXN0002126,CUST00302,2026-06-13,Mobile App,Beauty,3,31.99,95.98
TXN0002127,CUST00302,2026-06-01,Mobile App,Books,4,6.49,25.94
TXN0002128,CUST00302,2026-05-03,Mobile App,Groceries,4,14.1,56.4
TXN0002129,CUST00302,2025-11-09,Mobile App,Home & Kitchen,3,9.03,27.08
TXN0002130,CUST00303,2026-04-14,In-Store,Sports & Outdoors,2,93.1,186.2
TXN0002131,CUST00303,2026-03-03,Mobile App,Beauty,2,22.21,44.42
TXN0002132,CUST00303,2026-01-22,In-Store,Electronics,3,65.63,196.88
TXN0002133,CUST00303,2026-07-30,Mobile App,Electronics,3,163.21,489.64
TXN0002134,CUST00304,2026-04-03,In-Store,Groceries,1,42.71,42.71
TXN0002135,CUST00305,2025-09-09,Website,Groceries,4,13.28,53.13
TXN0002136,CUST00305,2025-10-30,Website,Groceries,1,25.56,25.56
TXN0002137,CUST00305,2026-02-22,In-Store,Electronics,4,174.35,697.39
TXN0002138,CUST00305,2026-08-04,In-Store,Toys,4,12.3,49.22
TXN0002139,CUST00305,2026-04-09,Mobile App,Apparel,1,20.16,20.16
TXN0002140,CUST00305,2026-06-04,Mobile App,Home & Kitchen,2,108.79,217.58
TXN0002141,CUST00305,2025-12-30,In-Store,Home & Kitchen,1,43.19,43.19
TXN0002142,CUST00305,2025-08-28,Website,Electronics,3,95.23,285.68
TXN0002143,CUST00306,2026-05-15,Website,Electronics,3,99.83,299.5
TXN0002144,CUST00306,2026-04-30,In-Store,Home & Kitchen,3,91.2,273.6
TXN0002145,CUST00306,2026-06-22,Mobile App,Books,1,21.32,21.32
TXN0002146,CUST00306,2026-04-27,Website,Home & Kitchen,1,224.11,224.11
TXN0002147,CUST00306,2026-05-31,Website,Electronics,2,128.32,256.64
TXN0002148,CUST00306,2026-07-22,Mobile App,Books,1,13.53,13.53
TXN0002149,CUST00306,2026-06-23,Website,Sports & Outdoors,4,10.66,42.66
TXN0002150,CUST00306,2026-05-13,Mobile App,Apparel,4,22.86,91.44
TXN0002151,CUST00306,2026-07-23,Website,Apparel,1,39.64,39.64
TXN0002152,CUST00306,2026-07-09,Website,Electronics,1,625.04,625.04
TXN0002153,CUST00307,2025-12-04,Mobile App,Toys,2,8.25,16.5
TXN0002154,CUST00307,2025-11-04,Website,Beauty,2,38.63,77.27
TXN0002155,CUST00308,2026-06-26,Website,Groceries,2,9.18,18.35
TXN0002156,CUST00308,2026-05-27,Mobile App,Books,2,7.62,15.23
TXN0002157,CUST00308,2026-08-13,Website,Beauty,3,8.65,25.94
TXN0002158,CUST00308,2026-03-29,Website,Toys,4,7.79,31.16
TXN0002159,CUST00308,2026-01-06,Website,Sports & Outdoors,4,24.25,96.98
TXN0002160,CUST00308,2026-05-22,In-Store,Home & Kitchen,4,7.57,30.28
TXN0002161,CUST00308,2025-11-30,Website,Beauty,4,24.86,99.44
TXN0002162,CUST00308,2026-05-15,Website,Groceries,3,6.85,20.56
TXN0002163,CUST00308,2026-02-05,Website,Beauty,4,8.31,33.24
TXN0002164,CUST00308,2026-03-18,Website,Apparel,2,42.4,84.8
TXN0002165,CUST00308,2026-02-19,Mobile App,Toys,3,18.98,56.95
TXN0002166,CUST00308,2026-06-29,Mobile App,Electronics,1,291.78,291.78
TXN0002167,CUST00309,2026-07-07,In-Store,Electronics,4,42.27,169.06
TXN0002168,CUST00309,2026-02-24,Website,Apparel,3,13.42,40.26
TXN0002169,CUST00309,2026-07-04,Website,Toys,1,53.74,53.74
TXN0002170,CUST00310,2026-07-31,In-Store,Toys,4,14.37,57.49
TXN0002171,CUST00310,2025-12-31,Mobile App,Toys,3,25.58,76.73
TXN0002172,CUST00310,2026-06-22,Mobile App,Sports & Outdoors,4,32.1,128.4
TXN0002173,CUST00310,2026-03-29,Website,Beauty,1,78.69,78.69
TXN0002174,CUST00311,2026-07-03,Mobile App,Groceries,4,19.14,76.55
TXN0002175,CUST00311,2026-08-16,Mobile App,Home & Kitchen,3,54.47,163.42
TXN0002176,CUST00311,2026-08-06,In-Store,Beauty,2,47.81,95.63
TXN0002177,CUST00311,2026-07-30,Website,Sports & Outdoors,1,200.31,200.31
TXN0002178,CUST00311,2026-07-15,In-Store,Groceries,2,32.23,64.46
TXN0002179,CUST00311,2026-07-08,In-Store,Toys,4,10.42,41.68
TXN0002180,CUST00311,2026-08-03,Website,Home & Kitchen,2,38.05,76.11
TXN0002181,CUST00312,2025-12-22,Website,Home & Kitchen,2,43.06,86.13
TXN0002182,CUST00312,2026-06-03,Mobile App,Beauty,3,7.96,23.87
TXN0002183,CUST00312,2025-12-22,Website,Home & Kitchen,4,29.13,116.52
TXN0002184,CUST00313,2025-10-01,Mobile App,Beauty,4,23.04,92.15
TXN0002185,CUST00313,2026-05-19,In-Store,Beauty,1,78.68,78.68
TXN0002186,CUST00313,2026-07-06,Website,Sports & Outdoors,2,97.16,194.32
TXN0002187,CUST00313,2026-01-09,Website,Sports & Outdoors,4,56.51,226.04
TXN0002188,CUST00313,2025-11-14,Mobile App,Apparel,1,61.83,61.83
TXN0002189,CUST00313,2026-02-12,Website,Home & Kitchen,3,78.33,235.0
TXN0002190,CUST00313,2026-02-17,Website,Electronics,4,126.98,507.92
TXN0002191,CUST00313,2026-07-13,In-Store,Beauty,2,11.21,22.43
TXN0002192,CUST00314,2025-10-18,Website,Books,4,2.74,10.97
TXN0002193,CUST00314,2026-07-27,Mobile App,Books,3,4.27,12.82
TXN0002194,CUST00314,2026-02-06,Website,Toys,4,3.2,12.79
TXN0002195,CUST00314,2026-01-13,Website,Books,1,29.83,29.83
TXN0002196,CUST00314,2025-10-15,Mobile App,Apparel,1,61.75,61.75
TXN0002197,CUST00314,2026-05-13,Mobile App,Books,1,33.71,33.71
TXN0002198,CUST00314,2026-04-11,Website,Home & Kitchen,4,45.23,180.91
TXN0002199,CUST00314,2026-08-13,Mobile App,Electronics,4,103.65,414.6
TXN0002200,CUST00314,2025-11-07,Mobile App,Electronics,3,92.41,277.22
TXN0002201,CUST00314,2025-10-11,Mobile App,Apparel,4,24.12,96.49
TXN0002202,CUST00314,2026-05-03,Mobile App,Toys,3,22.32,66.96
TXN0002203,CUST00314,2025-09-17,Website,Home & Kitchen,4,73.65,294.61
TXN0002204,CUST00314,2025-10-15,In-Store,Apparel,3,11.77,35.3
TXN0002205,CUST00314,2026-06-29,In-Store,Groceries,4,4.96,19.82
TXN0002206,CUST00315,2026-02-08,Website,Groceries,4,2.0,7.99
TXN0002207,CUST00315,2025-10-27,Mobile App,Electronics,3,238.96,716.87
TXN0002208,CUST00315,2025-12-28,Website,Sports & Outdoors,1,173.62,173.62
TXN0002209,CUST00315,2026-07-12,Mobile App,Home & Kitchen,4,25.53,102.11
TXN0002210,CUST00316,2026-04-01,Mobile App,Groceries,1,52.7,52.7
TXN0002211,CUST00317,2026-06-07,Mobile App,Books,1,15.96,15.96
TXN0002212,CUST00317,2026-04-13,Mobile App,Home & Kitchen,4,55.88,223.5
TXN0002213,CUST00317,2026-04-04,Mobile App,Groceries,4,7.72,30.9
TXN0002214,CUST00317,2025-10-27,Mobile App,Beauty,4,23.17,92.69
TXN0002215,CUST00317,2026-08-11,Website,Sports & Outdoors,2,51.3,102.61
TXN0002216,CUST00317,2026-06-30,Mobile App,Apparel,1,66.56,66.56
TXN0002217,CUST00318,2025-09-27,In-Store,Groceries,1,36.69,36.69
TXN0002218,CUST00318,2026-07-01,Website,Groceries,1,59.12,59.12
TXN0002219,CUST00318,2026-02-19,In-Store,Books,2,19.45,38.89
TXN0002220,CUST00319,2026-08-20,Website,Groceries,2,25.59,51.17
TXN0002221,CUST00319,2026-03-27,Mobile App,Electronics,4,82.67,330.68
TXN0002222,CUST00319,2026-06-24,Website,Books,2,8.39,16.79
TXN0002223,CUST00319,2025-12-05,Website,Electronics,2,251.74,503.47
TXN0002224,CUST00319,2026-05-16,Mobile App,Groceries,2,2.69,5.38
TXN0002225,CUST00320,2026-08-04,In-Store,Home & Kitchen,4,24.23,96.94
TXN0002226,CUST00321,2026-07-05,In-Store,Sports & Outdoors,2,18.91,37.83
TXN0002227,CUST00321,2026-07-10,Website,Sports & Outdoors,3,22.32,66.95
TXN0002228,CUST00321,2026-07-26,Mobile App,Toys,3,19.01,57.03
TXN0002229,CUST00321,2026-08-15,Mobile App,Toys,1,84.39,84.39
TXN0002230,CUST00321,2026-07-27,Website,Sports & Outdoors,4,24.1,96.4
TXN0002231,CUST00321,2026-06-29,Website,Toys,2,13.43,26.85
TXN0002232,CUST00321,2026-07-26,Mobile App,Groceries,1,35.22,35.22
TXN0002233,CUST00321,2026-06-20,Mobile App,Sports & Outdoors,3,11.51,34.53
TXN0002234,CUST00321,2026-08-20,Website,Sports & Outdoors,4,30.27,121.1
TXN0002235,CUST00321,2026-06-22,Website,Home & Kitchen,4,48.7,194.79
TXN0002236,CUST00321,2026-07-19,Mobile App,Electronics,3,204.51,613.54
TXN0002237,CUST00321,2026-08-07,Mobile App,Toys,4,22.29,89.17
TXN0002238,CUST00321,2026-06-22,In-Store,Home & Kitchen,1,125.96,125.96
TXN0002239,CUST00321,2026-07-23,Website,Beauty,1,29.02,29.02
TXN0002240,CUST00321,2026-07-20,Mobile App,Home & Kitchen,4,65.54,262.17
TXN0002241,CUST00321,2026-08-09,Mobile App,Sports & Outdoors,4,47.89,191.55
TXN0002242,CUST00321,2026-08-10,In-Store,Groceries,3,9.65,28.96
TXN0002243,CUST00321,2026-07-18,Mobile App,Sports & Outdoors,4,33.26,133.04
TXN0002244,CUST00321,2026-07-05,Website,Books,4,5.96,23.83
TXN0002245,CUST00321,2026-07-25,Website,Toys,2,11.28,22.56
TXN0002246,CUST00321,2026-06-20,Mobile App,Electronics,3,149.83,449.5
TXN0002247,CUST00321,2026-08-05,In-Store,Home & Kitchen,1,211.34,211.34
TXN0002248,CUST00321,2026-08-18,Website,Books,4,9.79,39.18
TXN0002249,CUST00322,2025-10-13,Mobile App,Beauty,1,22.47,22.47
TXN0002250,CUST00322,2025-12-11,Mobile App,Books,3,12.75,38.26
TXN0002251,CUST00322,2026-04-17,Mobile App,Home & Kitchen,4,44.85,179.41
TXN0002252,CUST00322,2025-09-28,Mobile App,Sports & Outdoors,4,5.08,20.34
TXN0002253,CUST00322,2026-02-15,Mobile App,Beauty,2,43.27,86.53
TXN0002254,CUST00323,2025-12-14,Website,Beauty,2,12.88,25.77
TXN0002255,CUST00323,2026-05-07,Website,Groceries,1,9.86,9.86
TXN0002256,CUST00323,2026-07-01,Website,Toys,4,11.69,46.74
TXN0002257,CUST00323,2026-05-23,In-Store,Home & Kitchen,1,292.39,292.39
TXN0002258,CUST00323,2025-09-04,In-Store,Sports & Outdoors,2,109.97,219.94
TXN0002259,CUST00323,2026-02-06,Website,Apparel,1,15.93,15.93
TXN0002260,CUST00323,2026-05-31,Mobile App,Books,4,8.94,35.75
TXN0002261,CUST00323,2026-07-07,In-Store,Apparel,3,40.24,120.71
TXN0002262,CUST00323,2026-01-19,In-Store,Apparel,1,111.63,111.63
TXN0002263,CUST00323,2026-06-07,Mobile App,Electronics,4,67.43,269.72
TXN0002264,CUST00323,2026-01-07,In-Store,Electronics,4,80.63,322.53
TXN0002265,CUST00323,2026-02-10,Mobile App,Apparel,3,9.66,28.99
TXN0002266,CUST00323,2026-04-12,In-Store,Apparel,3,37.49,112.47
TXN0002267,CUST00323,2026-07-02,Mobile App,Sports & Outdoors,2,24.18,48.36
TXN0002268,CUST00323,2025-09-21,In-Store,Beauty,3,11.27,33.81
TXN0002269,CUST00324,2026-07-14,Mobile App,Toys,3,23.4,70.2
TXN0002270,CUST00325,2025-12-24,Website,Toys,4,9.11,36.45
TXN0002271,CUST00325,2025-09-07,Mobile App,Groceries,2,24.79,49.58
TXN0002272,CUST00325,2026-01-27,Website,Groceries,3,2.32,6.95
TXN0002273,CUST00326,2025-12-02,Website,Groceries,2,14.0,28.0
TXN0002274,CUST00326,2026-08-02,Mobile App,Groceries,4,10.16,40.65
TXN0002275,CUST00326,2026-03-10,Mobile App,Home & Kitchen,2,114.12,228.25
TXN0002276,CUST00326,2026-06-09,Website,Groceries,3,23.15,69.44
TXN0002277,CUST00326,2026-06-06,Mobile App,Electronics,3,229.4,688.19
TXN0002278,CUST00327,2025-09-25,Mobile App,Groceries,4,8.08,32.31
TXN0002279,CUST00327,2026-07-10,Mobile App,Home & Kitchen,2,146.13,292.27
TXN0002280,CUST00327,2026-05-18,Mobile App,Sports & Outdoors,4,34.49,137.98
TXN0002281,CUST00327,2025-09-15,In-Store,Toys,4,15.47,61.87
TXN0002282,CUST00327,2026-08-02,Website,Books,1,8.46,8.46
TXN0002283,CUST00328,2026-05-06,Website,Beauty,3,10.06,30.19
TXN0002284,CUST00328,2026-07-15,Mobile App,Apparel,3,34.25,102.75
TXN0002285,CUST00328,2025-10-31,Mobile App,Electronics,2,339.99,679.98
TXN0002286,CUST00329,2026-01-05,Website,Electronics,1,348.87,348.87
TXN0002287,CUST00329,2026-04-06,In-Store,Apparel,1,51.65,51.65
TXN0002288,CUST00329,2026-01-05,In-Store,Electronics,2,192.49,384.97
TXN0002289,CUST00329,2025-10-29,Website,Home & Kitchen,2,106.56,213.12
TXN0002290,CUST00329,2026-03-16,Website,Toys,3,8.06,24.19
TXN0002291,CUST00329,2025-09-20,Mobile App,Apparel,1,115.32,115.32
TXN0002292,CUST00329,2026-05-09,In-Store,Home & Kitchen,1,166.32,166.32
TXN0002293,CUST00329,2025-11-08,Website,Beauty,4,15.68,62.71
TXN0002294,CUST00329,2026-08-15,Mobile App,Electronics,1,289.14,289.14
TXN0002295,CUST00330,2025-11-20,Mobile App,Toys,2,8.34,16.67
TXN0002296,CUST00330,2025-10-06,Website,Beauty,3,21.28,63.85
TXN0002297,CUST00330,2026-02-15,Mobile App,Books,1,35.56,35.56
TXN0002298,CUST00330,2026-07-31,Mobile App,Toys,2,36.09,72.19
TXN0002299,CUST00330,2026-03-23,Mobile App,Toys,3,29.79,89.38
TXN0002300,CUST00330,2026-08-07,In-Store,Groceries,2,20.98,41.95
TXN0002301,CUST00330,2025-11-10,Website,Toys,3,17.05,51.14
TXN0002302,CUST00330,2026-05-22,Website,Beauty,3,13.57,40.7
TXN0002303,CUST00330,2025-11-16,Mobile App,Apparel,2,73.47,146.93
TXN0002304,CUST00330,2025-12-31,Mobile App,Sports & Outdoors,4,56.23,224.94
TXN0002305,CUST00330,2025-12-01,Mobile App,Home & Kitchen,4,9.59,38.36
TXN0002306,CUST00331,2026-04-28,Website,Toys,2,18.7,37.39
TXN0002307,CUST00331,2025-12-04,Website,Apparel,2,58.99,117.99
TXN0002308,CUST00331,2025-09-18,Website,Groceries,4,7.25,29.0
TXN0002309,CUST00332,2025-12-29,Mobile App,Beauty,2,30.7,61.39
TXN0002310,CUST00333,2026-02-18,Website,Books,2,16.57,33.15
TXN0002311,CUST00333,2026-03-04,Mobile App,Home & Kitchen,4,27.8,111.19
TXN0002312,CUST00333,2025-10-10,Mobile App,Books,3,10.98,32.95
TXN0002313,CUST00334,2026-06-21,In-Store,Toys,3,28.25,84.75
TXN0002314,CUST00334,2026-06-14,Website,Groceries,3,10.01,30.03
TXN0002315,CUST00334,2026-05-14,In-Store,Sports & Outdoors,4,30.17,120.68
TXN0002316,CUST00334,2026-03-24,Mobile App,Books,4,2.04,8.18
TXN0002317,CUST00334,2026-06-02,Website,Books,2,9.66,19.32
TXN0002318,CUST00335,2026-06-10,In-Store,Electronics,2,331.95,663.9
TXN0002319,CUST00335,2026-08-02,Website,Groceries,3,9.04,27.11
TXN0002320,CUST00335,2026-06-14,Website,Books,3,11.1,33.31
TXN0002321,CUST00335,2026-07-31,Mobile App,Beauty,4,20.44,81.77
TXN0002322,CUST00335,2025-09-19,In-Store,Apparel,2,12.53,25.05
TXN0002323,CUST00335,2026-07-14,Website,Toys,4,21.33,85.32
TXN0002324,CUST00335,2026-02-07,In-Store,Electronics,4,158.98,635.92
TXN0002325,CUST00335,2025-09-24,Mobile App,Toys,4,7.5,29.99
TXN0002326,CUST00335,2026-07-16,Website,Electronics,3,176.57,529.72
TXN0002327,CUST00335,2025-12-08,Mobile App,Toys,1,83.89,83.89
TXN0002328,CUST00335,2026-08-06,Mobile App,Apparel,4,14.7,58.81
TXN0002329,CUST00335,2025-10-05,In-Store,Home & Kitchen,2,92.58,185.15
TXN0002330,CUST00335,2025-12-04,Mobile App,Toys,3,9.87,29.62
TXN0002331,CUST00335,2026-05-04,Mobile App,Groceries,2,28.36,56.72
TXN0002332,CUST00335,2026-02-21,In-Store,Apparel,3,44.18,132.55
TXN0002333,CUST00336,2026-07-07,In-Store,Toys,2,34.89,69.78
TXN0002334,CUST00336,2026-03-02,Website,Toys,3,9.4,28.21
TXN0002335,CUST00336,2026-04-09,Website,Groceries,1,24.15,24.15
TXN0002336,CUST00336,2025-12-10,Website,Books,4,5.42,21.67
TXN0002337,CUST00336,2026-08-11,In-Store,Electronics,3,244.91,734.74
TXN0002338,CUST00336,2026-03-09,Website,Books,3,13.29,39.86
TXN0002339,CUST00336,2025-10-13,In-Store,Toys,3,10.87,32.61
TXN0002340,CUST00336,2025-12-29,Mobile App,Apparel,1,91.32,91.32
TXN0002341,CUST00336,2026-02-02,Mobile App,Apparel,4,23.12,92.48
TXN0002342,CUST00336,2026-04-16,Mobile App,Beauty,4,19.42,77.67
TXN0002343,CUST00336,2025-12-09,In-Store,Toys,2,23.05,46.1
TXN0002344,CUST00336,2025-09-18,Mobile App,Apparel,3,13.18,39.53
TXN0002345,CUST00336,2026-07-06,Mobile App,Books,4,9.12,36.46
TXN0002346,CUST00337,2025-11-18,Website,Books,2,4.3,8.6
TXN0002347,CUST00337,2026-08-03,Website,Home & Kitchen,2,46.24,92.48
TXN0002348,CUST00337,2026-04-16,Mobile App,Sports & Outdoors,2,70.06,140.11
TXN0002349,CUST00337,2026-01-22,In-Store,Sports & Outdoors,2,112.45,224.91
TXN0002350,CUST00337,2025-12-28,Website,Home & Kitchen,2,38.86,77.72
TXN0002351,CUST00337,2026-04-16,Website,Electronics,3,211.53,634.6
TXN0002352,CUST00337,2025-12-22,In-Store,Sports & Outdoors,2,109.79,219.58
TXN0002353,CUST00337,2026-03-28,Mobile App,Beauty,4,9.31,37.26
TXN0002354,CUST00338,2026-05-04,Website,Beauty,1,79.51,79.51
TXN0002355,CUST00338,2026-06-26,Website,Toys,4,4.96,19.85
TXN0002356,CUST00338,2026-02-03,Website,Beauty,4,11.06,44.24
TXN0002357,CUST00338,2025-12-14,Mobile App,Beauty,4,7.13,28.51
TXN0002358,CUST00338,2025-10-13,Mobile App,Apparel,2,13.77,27.53
TXN0002359,CUST00338,2026-06-07,Mobile App,Apparel,2,18.5,36.99
TXN0002360,CUST00338,2025-10-27,Website,Toys,3,23.08,69.25
TXN0002361,CUST00338,2025-11-28,Mobile App,Sports & Outdoors,2,56.28,112.56
TXN0002362,CUST00338,2026-02-17,In-Store,Sports & Outdoors,1,127.33,127.33
TXN0002363,CUST00338,2026-08-11,In-Store,Electronics,4,13.86,55.44
TXN0002364,CUST00338,2026-05-31,Mobile App,Apparel,3,20.96,62.88
TXN0002365,CUST00338,2025-09-13,In-Store,Books,3,12.76,38.27
TXN0002366,CUST00339,2026-01-01,In-Store,Apparel,4,25.7,102.81
TXN0002367,CUST00339,2026-02-07,In-Store,Electronics,3,254.49,763.48
TXN0002368,CUST00340,2025-10-25,Mobile App,Sports & Outdoors,2,12.83,25.66
TXN0002369,CUST00340,2026-07-25,Website,Electronics,2,72.98,145.96
TXN0002370,CUST00340,2026-05-10,Website,Toys,1,70.98,70.98
TXN0002371,CUST00340,2025-12-07,Mobile App,Beauty,3,29.32,87.97
TXN0002372,CUST00340,2026-08-12,Website,Books,4,8.59,34.34
TXN0002373,CUST00340,2026-06-25,Website,Home & Kitchen,2,113.88,227.75
TXN0002374,CUST00340,2026-05-03,Website,Apparel,1,121.19,121.19
TXN0002375,CUST00340,2026-04-23,Mobile App,Groceries,3,11.76,35.27
TXN0002376,CUST00340,2025-10-21,In-Store,Groceries,1,51.64,51.64
TXN0002377,CUST00340,2025-11-20,In-Store,Sports & Outdoors,4,5.42,21.7
TXN0002378,CUST00340,2025-09-10,Website,Home & Kitchen,1,275.8,275.8
TXN0002379,CUST00340,2025-12-18,Mobile App,Home & Kitchen,1,64.29,64.29
TXN0002380,CUST00340,2025-10-11,Website,Beauty,1,18.29,18.29
TXN0002381,CUST00340,2025-11-28,Website,Toys,4,11.79,47.15
TXN0002382,CUST00340,2025-11-01,In-Store,Toys,1,20.75,20.75
TXN0002383,CUST00340,2026-03-17,Website,Toys,3,27.32,81.96
TXN0002384,CUST00340,2025-09-08,Website,Sports & Outdoors,1,239.87,239.87
TXN0002385,CUST00340,2025-12-19,Mobile App,Beauty,2,10.66,21.32
TXN0002386,CUST00340,2025-12-28,In-Store,Home & Kitchen,1,83.15,83.15
TXN0002387,CUST00340,2026-01-08,Mobile App,Books,1,17.03,17.03
TXN0002388,CUST00340,2026-03-09,Website,Groceries,3,6.28,18.85
TXN0002389,CUST00340,2025-10-24,Website,Toys,3,21.16,63.47
TXN0002390,CUST00340,2025-12-13,In-Store,Home & Kitchen,3,37.27,111.82
TXN0002391,CUST00340,2026-07-24,Mobile App,Electronics,4,152.74,610.95
TXN0002392,CUST00340,2026-01-19,Mobile App,Beauty,1,98.16,98.16
TXN0002393,CUST00341,2026-07-04,Mobile App,Beauty,3,8.19,24.57
TXN0002394,CUST00341,2026-05-31,Website,Toys,3,16.24,48.71
TXN0002395,CUST00341,2026-06-30,Website,Books,2,11.23,22.47
TXN0002396,CUST00341,2026-06-17,Mobile App,Groceries,1,45.94,45.94
TXN0002397,CUST00341,2026-05-18,Mobile App,Sports & Outdoors,2,47.12,94.25
TXN0002398,CUST00341,2026-07-27,Website,Toys,4,17.94,71.76
TXN0002399,CUST00341,2026-08-19,Mobile App,Sports & Outdoors,3,64.79,194.37
TXN0002400,CUST00341,2026-06-18,Website,Sports & Outdoors,1,115.23,115.23
TXN0002401,CUST00341,2026-07-24,In-Store,Home & Kitchen,4,11.62,46.48
TXN0002402,CUST00341,2026-07-02,In-Store,Apparel,3,29.77,89.31
TXN0002403,CUST00341,2026-06-14,Website,Sports & Outdoors,4,21.79,87.15
TXN0002404,CUST00341,2026-08-16,Mobile App,Apparel,2,72.72,145.45
TXN0002405,CUST00341,2026-08-20,Website,Beauty,2,11.38,22.75
TXN0002406,CUST00341,2026-07-12,In-Store,Beauty,3,25.34,76.01
TXN0002407,CUST00341,2026-06-01,Mobile App,Home & Kitchen,1,177.61,177.61
TXN0002408,CUST00341,2026-07-11,In-Store,Sports & Outdoors,2,70.89,141.77
TXN0002409,CUST00342,2026-07-19,Website,Home & Kitchen,2,98.89,197.77
TXN0002410,CUST00342,2026-02-02,In-Store,Home & Kitchen,4,42.86,171.43
TXN0002411,CUST00342,2026-05-02,In-Store,Groceries,4,2.17,8.67
