session_id,customer_id,session_date,device,pages_viewed,duration_minutes,resulted_in_purchase
SESS0005684,CUST00285,2026-05-10,Website - Mobile Browser,5,12.4,False
SESS0005685,CUST00285,2026-08-03,Mobile App,21,6.5,True
SESS0005686,CUST00285,2025-09-25,Website - Desktop,22,22.3,False
SESS0005687,CUST00285,2026-04-01,Website - Desktop,3,11.6,False
SESS0005688,CUST00285,2026-06-10,Website - Mobile Browser,22,12.0,True
SESS0005689,CUST00285,2025-09-01,Website - Mobile Browser,17,27.3,False
SESS0005690,CUST00285,2026-07-13,Website - Desktop,24,7.9,False
SESS0005691,CUST00285,2026-01-24,Mobile App,7,19.2,True
SESS0005692,CUST00285,2025-10-26,Website - Mobile Browser,18,10.7,False
SESS0005693,CUST00285,2026-06-29,Website - Desktop,18,22.8,False
SESS0005694,CUST00286,2025-11-04,Website - Desktop,17,3.3,False
SESS0005695,CUST00286,2025-12-05,Mobile App,4,24.0,True
SESS0005696,CUST00286,2026-03-02,Website - Mobile Browser,19,28.6,True
SESS0005697,CUST00286,2026-07-22,Website - Mobile Browser,6,28.0,False
SESS0005698,CUST00286,2026-02-19,Mobile App,17,22.7,True
SESS0005699,CUST00286,2026-07-19,Website - Desktop,6,10.8,False
SESS0005700,CUST00286,2025-09-14,Website - Desktop,24,3.3,False
SESS0005701,CUST00286,2025-11-20,Website - Desktop,11,11.4,True
SESS0005702,CUST00286,2025-12-15,Website - Mobile Browser,20,5.3,False
SESS0005703,CUST00286,2026-02-04,Website - Mobile Browser,8,3.0,False
SESS0005704,CUST00286,2026-01-29,Mobile App,8,10.7,False
SESS0005705,CUST00287,2026-04-05,Mobile App,17,4.9,False
SESS0005706,CUST00287,2026-07-16,Website - Desktop,22,9.4,False
SESS0005707,CUST00287,2026-07-18,Website - Desktop,15,17.6,False
SESS0005708,CUST00287,2026-06-04,Website - Desktop,12,13.6,False
SESS0005709,CUST00287,2026-04-11,Website - Mobile Browser,19,21.6,False
SESS0005710,CUST00287,2026-06-18,Mobile App,7,4.9,False
SESS0005711,CUST00287,2026-04-18,Website - Desktop,2,16.0,True
SESS0005712,CUST00287,2026-08-18,Website - Mobile Browser,14,27.3,False
SESS0005713,CUST00287,2026-06-28,Website - Desktop,21,6.7,False
SESS0005714,CUST00287,2026-07-14,Mobile App,22,20.6,False
SESS0005715,CUST00287,2026-04-02,Website - Mobile Browser,6,6.7,False
SESS0005716,CUST00287,2026-05-24,Website - Desktop,18,13.5,False
SESS0005717,CUST00288,2026-07-18,Website - Desktop,13,14.3,False
SESS0005718,CUST00288,2026-01-10,Mobile App,13,6.7,False
SESS0005719,CUST00288,2025-09-08,Mobile App,1,25.6,False
SESS0005720,CUST00288,2026-04-25,Mobile App,4,14.3,False
SESS0005721,CUST00288,2026-05-04,Mobile App,17,23.2,False
SESS0005722,CUST00288,2025-12-25,Mobile App,23,26.8,False
SESS0005723,CUST00288,2026-06-12,Mobile App,17,24.8,False
SESS0005724,CUST00288,2026-06-30,Website - Mobile Browser,16,8.8,True
SESS0005725,CUST00288,2026-06-05,Mobile App,14,24.3,False
SESS0005726,CUST00288,2026-01-20,Website - Mobile Browser,23,7.1,False
SESS0005727,CUST00288,2025-12-28,Mobile App,8,28.3,True
SESS0005728,CUST00288,2026-08-01,Website - Mobile Browser,4,12.0,False
SESS0005729,CUST00288,2026-05-12,Website - Desktop,14,5.8,False
SESS0005730,CUST00288,2026-03-13,Mobile App,17,8.6,False
SESS0005731,CUST00288,2026-02-18,Website - Desktop,3,9.1,True
SESS0005732,CUST00288,2025-12-01,Website - Mobile Browser,11,13.9,False
SESS0005733,CUST00288,2026-07-21,Website - Desktop,5,5.3,False
SESS0005734,CUST00288,2026-07-23,Mobile App,25,25.2,False
SESS0005735,CUST00288,2025-09-26,Website - Mobile Browser,10,16.0,True
SESS0005736,CUST00288,2026-04-23,Website - Desktop,24,29.5,False
SESS0005737,CUST00288,2025-12-19,Mobile App,24,20.0,True
SESS0005738,CUST00288,2026-02-26,Website - Desktop,1,9.2,False
SESS0005739,CUST00288,2025-10-06,Website - Mobile Browser,4,13.5,False
SESS0005740,CUST00288,2026-06-14,Website - Desktop,7,15.6,False
SESS0005741,CUST00288,2026-06-13,Mobile App,24,11.7,False
SESS0005742,CUST00288,2025-10-04,Website - Desktop,9,2.6,True
SESS0005743,CUST00288,2025-09-22,Website - Desktop,21,15.0,False
SESS0005744,CUST00288,2026-01-08,Website - Desktop,16,26.3,False
SESS0005745,CUST00288,2025-10-21,Mobile App,3,13.2,True
SESS0005746,CUST00288,2026-06-11,Mobile App,22,8.6,False
SESS0005747,CUST00288,2026-06-03,Website - Mobile Browser,19,6.3,False
SESS0005748,CUST00288,2026-07-03,Website - Desktop,1,14.1,False
SESS0005749,CUST00288,2025-08-30,Website - Mobile Browser,1,20.8,False
SESS0005750,CUST00288,2025-08-31,Website - Mobile Browser,17,11.6,True
SESS0005751,CUST00288,2026-06-13,Website - Mobile Browser,22,1.3,False
SESS0005752,CUST00288,2026-07-06,Website - Mobile Browser,1,25.3,False
SESS0005753,CUST00288,2026-04-06,Mobile App,9,16.5,False
SESS0005754,CUST00288,2025-10-22,Mobile App,22,6.4,True
SESS0005755,CUST00288,2026-04-09,Mobile App,9,13.9,False
SESS0005756,CUST00288,2026-07-06,Website - Desktop,9,22.2,True
SESS0005757,CUST00289,2026-06-29,Website - Mobile Browser,23,5.4,False
SESS0005758,CUST00289,2026-08-09,Website - Mobile Browser,6,5.1,False
SESS0005759,CUST00289,2026-07-31,Mobile App,17,28.8,False
SESS0005760,CUST00289,2026-05-24,Mobile App,12,23.7,True
SESS0005761,CUST00289,2026-05-26,Website - Mobile Browser,19,25.9,False
SESS0005762,CUST00289,2026-07-23,Mobile App,4,25.4,False
SESS0005763,CUST00289,2026-06-02,Website - Mobile Browser,1,4.0,False
SESS0005764,CUST00289,2026-07-27,Website - Desktop,20,13.2,False
SESS0005765,CUST00289,2026-05-22,Mobile App,11,22.9,False
SESS0005766,CUST00289,2026-05-23,Mobile App,23,4.5,False
SESS0005767,CUST00289,2026-08-17,Website - Mobile Browser,3,7.3,False
SESS0005768,CUST00289,2026-05-14,Mobile App,2,7.8,False
SESS0005769,CUST00289,2026-08-01,Mobile App,12,1.9,False
SESS0005770,CUST00289,2026-06-06,Website - Desktop,9,18.2,False
SESS0005771,CUST00289,2026-05-18,Mobile App,18,7.3,False
SESS0005772,CUST00289,2026-05-21,Website - Desktop,2,22.9,False
SESS0005773,CUST00289,2026-06-15,Website - Mobile Browser,8,14.7,False
SESS0005774,CUST00289,2026-07-05,Website - Desktop,7,18.1,False
SESS0005775,CUST00289,2026-06-30,Mobile App,24,17.1,False
SESS0005776,CUST00289,2026-06-02,Website - Mobile Browser,1,6.1,False
SESS0005777,CUST00289,2026-08-20,Website - Mobile Browser,14,19.4,False
SESS0005778,CUST00289,2026-07-13,Website - Desktop,18,12.6,False
SESS0005779,CUST00289,2026-06-01,Mobile App,19,19.6,False
SESS0005780,CUST00289,2026-06-11,Mobile App,11,29.3,False
SESS0005781,CUST00289,2026-07-20,Website - Desktop,22,15.6,False
SESS0005782,CUST00289,2026-08-08,Mobile App,11,17.7,False
SESS0005783,CUST00289,2026-05-20,Mobile App,18,4.2,True
SESS0005784,CUST00289,2026-06-01,Website - Desktop,6,3.6,False
SESS0005785,CUST00289,2026-05-14,Website - Desktop,9,9.0,False
SESS0005786,CUST00289,2026-05-31,Website - Mobile Browser,8,17.3,False
SESS0005787,CUST00289,2026-06-02,Website - Desktop,4,14.8,False
SESS0005788,CUST00289,2026-05-28,Website - Mobile Browser,1,1.4,False
SESS0005789,CUST00289,2026-07-07,Website - Desktop,13,16.1,False
SESS0005790,CUST00289,2026-08-19,Website - Mobile Browser,9,27.5,False
SESS0005791,CUST00289,2026-07-22,Website - Desktop,22,28.0,False
SESS0005792,CUST00289,2026-07-23,Website - Desktop,10,23.5,False
SESS0005793,CUST00290,2026-01-02,Website - Desktop,1,13.6,True
SESS0005794,CUST00290,2026-01-29,Website - Desktop,24,2.2,False
SESS0005795,CUST00290,2026-03-04,Website - Desktop,9,3.6,True
SESS0005796,CUST00290,2026-08-19,Mobile App,18,0.5,False
SESS0005797,CUST00290,2026-01-23,Website - Mobile Browser,7,15.3,True
SESS0005798,CUST00290,2026-05-22,Mobile App,18,20.5,False
SESS0005799,CUST00290,2026-05-11,Website - Desktop,1,9.5,False
SESS0005800,CUST00290,2026-05-13,Website - Desktop,4,12.4,True
SESS0005801,CUST00290,2026-04-20,Website - Mobile Browser,25,21.4,False
SESS0005802,CUST00290,2026-02-23,Website - Desktop,12,4.4,False
SESS0005803,CUST00290,2026-03-31,Website - Desktop,18,9.0,False
SESS0005804,CUST00290,2026-07-08,Mobile App,7,20.2,True
SESS0005805,CUST00290,2026-06-16,Mobile App,13,14.4,True
SESS0005806,CUST00290,2026-04-26,Website - Desktop,5,8.2,False
SESS0005807,CUST00290,2026-05-27,Mobile App,8,10.5,False
SESS0005808,CUST00290,2026-08-14,Website - Desktop,6,18.5,False
SESS0005809,CUST00290,2026-02-15,Website - Mobile Browser,8,22.8,False
SESS0005810,CUST00290,2026-06-21,Mobile App,20,23.0,False
SESS0005811,CUST00290,2025-12-30,Website - Mobile Browser,12,4.5,False
SESS0005812,CUST00290,2025-12-29,Website - Desktop,2,15.9,False
SESS0005813,CUST00290,2026-03-10,Website - Desktop,7,5.8,False
SESS0005814,CUST00290,2026-06-15,Website - Desktop,8,9.1,False
SESS0005815,CUST00290,2026-05-18,Mobile App,3,8.0,False
SESS0005816,CUST00290,2026-07-07,Website - Desktop,24,9.5,False
SESS0005817,CUST00290,2026-01-03,Website - Desktop,24,14.9,False
SESS0005818,CUST00291,2026-05-29,Website - Desktop,2,8.6,False
SESS0005819,CUST00291,2026-05-11,Website - Mobile Browser,2,17.5,False
SESS0005820,CUST00291,2025-08-31,Website - Mobile Browser,3,18.3,False
SESS0005821,CUST00291,2026-05-21,Website - Desktop,11,17.5,False
SESS0005822,CUST00291,2025-09-27,Mobile App,20,11.9,False
SESS0005823,CUST00291,2026-03-26,Mobile App,22,6.4,False
SESS0005824,CUST00291,2026-07-22,Mobile App,11,14.4,False
SESS0005825,CUST00291,2026-01-04,Website - Desktop,18,27.2,False
SESS0005826,CUST00291,2026-04-29,Mobile App,2,15.8,False
SESS0005827,CUST00291,2026-04-28,Website - Desktop,4,21.3,False
SESS0005828,CUST00291,2025-09-19,Website - Desktop,14,18.9,False
SESS0005829,CUST00291,2025-11-29,Mobile App,2,14.5,False
SESS0005830,CUST00291,2026-06-25,Mobile App,4,27.0,False
SESS0005831,CUST00291,2026-02-05,Website - Mobile Browser,15,20.0,False
SESS0005832,CUST00291,2026-05-21,Website - Mobile Browser,24,13.0,False
SESS0005833,CUST00291,2026-02-15,Website - Mobile Browser,4,11.9,False
SESS0005834,CUST00291,2026-02-22,Mobile App,8,12.6,False
SESS0005835,CUST00291,2026-05-28,Mobile App,4,1.4,False
SESS0005836,CUST00291,2025-12-17,Website - Desktop,15,29.9,False
SESS0005837,CUST00291,2026-08-21,Website - Desktop,15,28.0,True
SESS0005838,CUST00291,2025-11-03,Mobile App,13,10.2,False
SESS0005839,CUST00291,2026-03-26,Mobile App,18,25.0,False
SESS0005840,CUST00291,2025-09-11,Mobile App,25,17.8,True
SESS0005841,CUST00291,2026-01-01,Website - Desktop,25,17.1,False
SESS0005842,CUST00291,2026-02-10,Website - Mobile Browser,17,11.3,False
SESS0005843,CUST00291,2026-02-09,Website - Desktop,19,28.7,False
SESS0005844,CUST00291,2026-07-25,Website - Mobile Browser,13,1.3,False
SESS0005845,CUST00291,2026-06-27,Mobile App,24,21.0,False
SESS0005846,CUST00292,2026-08-12,Website - Desktop,12,6.2,False
SESS0005847,CUST00292,2026-02-09,Mobile App,23,23.9,True
SESS0005848,CUST00292,2026-07-16,Website - Desktop,7,4.2,False
SESS0005849,CUST00292,2026-02-05,Website - Mobile Browser,13,29.1,True
SESS0005850,CUST00292,2025-10-17,Mobile App,14,22.7,False
SESS0005851,CUST00292,2026-05-24,Website - Desktop,18,21.4,False
SESS0005852,CUST00292,2026-01-25,Website - Desktop,24,9.5,True
SESS0005853,CUST00292,2025-09-04,Website - Mobile Browser,24,8.5,False
SESS0005854,CUST00292,2025-10-16,Website - Desktop,14,1.8,False
SESS0005855,CUST00292,2025-12-19,Mobile App,2,21.9,False
SESS0005856,CUST00292,2026-08-18,Mobile App,15,23.2,False
SESS0005857,CUST00292,2026-04-11,Mobile App,19,12.6,False
SESS0005858,CUST00292,2026-01-17,Mobile App,24,17.1,False
SESS0005859,CUST00292,2025-09-01,Website - Desktop,24,23.9,True
SESS0005860,CUST00292,2026-06-07,Mobile App,24,8.4,False
SESS0005861,CUST00292,2026-04-22,Website - Mobile Browser,16,17.5,False
SESS0005862,CUST00292,2025-10-28,Mobile App,12,3.9,False
SESS0005863,CUST00292,2026-03-28,Website - Mobile Browser,16,20.8,False
SESS0005864,CUST00292,2025-11-01,Website - Desktop,21,24.8,False
SESS0005865,CUST00292,2025-09-30,Website - Desktop,15,22.1,False
SESS0005866,CUST00292,2026-01-14,Website - Desktop,18,21.2,False
SESS0005867,CUST00292,2025-10-19,Website - Mobile Browser,8,28.7,False
SESS0005868,CUST00292,2025-12-26,Mobile App,2,25.3,False
SESS0005869,CUST00292,2025-09-03,Website - Mobile Browser,24,21.0,False
SESS0005870,CUST00292,2026-01-15,Website - Mobile Browser,19,2.1,False
SESS0005871,CUST00292,2025-12-14,Website - Desktop,15,4.1,False
SESS0005872,CUST00292,2026-08-05,Website - Mobile Browser,13,0.6,False
SESS0005873,CUST00292,2026-03-12,Website - Desktop,10,27.9,False
SESS0005874,CUST00292,2025-11-16,Website - Desktop,2,28.9,True
SESS0005875,CUST00292,2026-02-18,Website - Desktop,2,1.9,True
SESS0005876,CUST00292,2026-05-14,Mobile App,14,20.6,False
SESS0005877,CUST00292,2026-01-29,Website - Desktop,12,4.9,False
SESS0005878,CUST00292,2026-08-03,Mobile App,15,3.8,True
SESS0005879,CUST00292,2025-10-23,Website - Desktop,19,29.8,False
SESS0005880,CUST00292,2026-08-10,Website - Desktop,4,13.5,True
SESS0005881,CUST00293,2025-11-02,Mobile App,14,26.3,False
SESS0005882,CUST00293,2026-08-10,Mobile App,23,14.0,False
SESS0005883,CUST00293,2025-11-04,Website - Mobile Browser,1,20.8,True
SESS0005884,CUST00293,2026-01-23,Website - Mobile Browser,21,3.5,False
SESS0005885,CUST00293,2026-03-12,Website - Desktop,15,12.2,False
SESS0005886,CUST00293,2026-01-12,Mobile App,15,1.5,False
SESS0005887,CUST00293,2025-12-27,Website - Desktop,8,28.5,False
SESS0005888,CUST00293,2026-08-04,Mobile App,19,2.5,False
SESS0005889,CUST00293,2026-06-21,Website - Desktop,9,26.6,True
SESS0005890,CUST00293,2026-02-21,Website - Desktop,2,24.9,False
SESS0005891,CUST00293,2025-10-19,Website - Desktop,17,5.1,False
SESS0005892,CUST00293,2026-01-18,Website - Mobile Browser,7,13.4,True
SESS0005893,CUST00293,2025-12-03,Website - Mobile Browser,4,9.9,False
SESS0005894,CUST00293,2026-04-29,Website - Desktop,2,20.1,True
SESS0005895,CUST00293,2026-05-15,Mobile App,8,8.1,False
SESS0005896,CUST00293,2026-02-25,Website - Desktop,8,3.3,True
SESS0005897,CUST00293,2025-11-21,Website - Mobile Browser,2,24.6,False
SESS0005898,CUST00293,2025-11-24,Website - Desktop,15,13.3,False
SESS0005899,CUST00293,2026-01-10,Website - Desktop,21,0.6,False
SESS0005900,CUST00293,2026-05-28,Website - Mobile Browser,6,8.7,False
SESS0005901,CUST00294,2026-06-13,Website - Mobile Browser,14,29.3,False
SESS0005902,CUST00294,2026-07-04,Website - Desktop,8,21.2,False
SESS0005903,CUST00294,2026-01-07,Website - Mobile Browser,24,13.3,True
SESS0005904,CUST00294,2026-08-11,Website - Mobile Browser,22,0.9,False
SESS0005905,CUST00294,2025-09-18,Mobile App,8,29.3,False
SESS0005906,CUST00294,2026-02-03,Website - Desktop,15,7.1,True
SESS0005907,CUST00294,2026-01-24,Website - Desktop,25,24.3,False
SESS0005908,CUST00295,2025-11-10,Website - Desktop,10,11.0,False
SESS0005909,CUST00295,2025-12-22,Mobile App,14,3.8,True
SESS0005910,CUST00295,2025-11-19,Website - Desktop,1,29.8,False
SESS0005911,CUST00295,2026-07-06,Website - Desktop,16,0.7,False
SESS0005912,CUST00295,2025-12-17,Mobile App,20,28.4,True
SESS0005913,CUST00295,2026-07-22,Website - Desktop,18,15.0,False
SESS0005914,CUST00295,2026-08-12,Website - Desktop,3,4.2,True
SESS0005915,CUST00295,2026-06-06,Website - Mobile Browser,19,17.7,False
SESS0005916,CUST00295,2026-03-14,Website - Mobile Browser,18,17.9,False
SESS0005917,CUST00295,2026-03-22,Website - Desktop,18,12.2,True
SESS0005918,CUST00295,2025-12-24,Website - Desktop,8,9.8,True
SESS0005919,CUST00295,2025-11-04,Website - Desktop,21,6.0,False
SESS0005920,CUST00295,2025-10-11,Mobile App,12,3.1,False
SESS0005921,CUST00295,2025-12-20,Website - Mobile Browser,25,13.7,False
SESS0005922,CUST00295,2026-04-11,Mobile App,19,6.4,False
SESS0005923,CUST00295,2026-08-11,Website - Desktop,19,10.4,True
SESS0005924,CUST00295,2025-11-17,Mobile App,15,24.2,False
SESS0005925,CUST00295,2026-03-28,Website - Desktop,11,16.1,True
SESS0005926,CUST00295,2025-11-20,Mobile App,20,29.8,False
SESS0005927,CUST00295,2026-06-18,Mobile App,4,6.3,False
SESS0005928,CUST00295,2026-02-18,Mobile App,13,8.7,False
SESS0005929,CUST00295,2026-02-12,Website - Desktop,5,28.2,False
SESS0005930,CUST00295,2025-09-02,Website - Desktop,25,10.4,True
SESS0005931,CUST00295,2026-02-26,Mobile App,5,25.5,False
SESS0005932,CUST00295,2025-09-30,Website - Desktop,2,22.4,False
SESS0005933,CUST00295,2026-05-24,Mobile App,4,8.5,False
SESS0005934,CUST00295,2026-04-08,Mobile App,19,21.8,True
SESS0005935,CUST00295,2025-09-25,Website - Mobile Browser,18,8.5,False
SESS0005936,CUST00295,2026-02-19,Website - Mobile Browser,20,26.5,False
SESS0005937,CUST00295,2026-03-31,Mobile App,15,23.2,False
SESS0005938,CUST00295,2026-07-13,Website - Mobile Browser,22,23.0,False
SESS0005939,CUST00295,2026-08-06,Website - Mobile Browser,24,26.5,False
SESS0005940,CUST00295,2025-11-30,Website - Desktop,17,3.7,False
SESS0005941,CUST00295,2026-02-04,Website - Mobile Browser,8,0.7,True
SESS0005942,CUST00295,2026-06-02,Mobile App,11,15.7,False
SESS0005943,CUST00296,2026-08-01,Mobile App,11,25.7,False
SESS0005944,CUST00296,2026-06-12,Website - Mobile Browser,2,16.6,False
SESS0005945,CUST00296,2026-05-30,Mobile App,7,8.8,False
SESS0005946,CUST00296,2026-08-07,Website - Desktop,2,16.8,False
SESS0005947,CUST00296,2026-05-22,Website - Mobile Browser,24,26.8,False
SESS0005948,CUST00296,2026-06-09,Website - Mobile Browser,8,10.6,False
SESS0005949,CUST00296,2026-07-17,Website - Mobile Browser,22,13.2,False
SESS0005950,CUST00296,2026-06-17,Website - Mobile Browser,2,19.2,False
SESS0005951,CUST00296,2026-08-05,Mobile App,3,3.4,False
SESS0005952,CUST00296,2026-07-02,Website - Mobile Browser,10,12.8,False
SESS0005953,CUST00296,2026-05-31,Website - Mobile Browser,3,5.2,False
SESS0005954,CUST00296,2026-06-12,Website - Desktop,14,28.9,False
SESS0005955,CUST00296,2026-06-17,Website - Desktop,5,15.4,True
SESS0005956,CUST00296,2026-08-20,Website - Mobile Browser,24,22.0,False
SESS0005957,CUST00296,2026-07-14,Mobile App,13,23.4,True
SESS0005958,CUST00296,2026-07-08,Website - Desktop,20,15.5,False
SESS0005959,CUST00296,2026-08-04,Website - Desktop,19,27.1,False
SESS0005960,CUST00296,2026-07-18,Website - Mobile Browser,3,25.5,False
SESS0005961,CUST00296,2026-08-17,Website - Mobile Browser,5,0.5,False
SESS0005962,CUST00296,2026-07-13,Website - Mobile Browser,9,22.5,False
SESS0005963,CUST00296,2026-05-28,Website - Mobile Browser,12,15.1,False
SESS0005964,CUST00296,2026-07-27,Mobile App,25,12.9,False
SESS0005965,CUST00296,2026-07-27,Website - Mobile Browser,21,3.3,True
SESS0005966,CUST00296,2026-06-04,Website - Mobile Browser,20,10.7,True
SESS0005967,CUST00296,2026-08-02,Mobile App,17,17.3,False
SESS0005968,CUST00296,2026-06-13,Website - Desktop,21,3.5,False
SESS0005969,CUST00296,2026-08-01,Mobile App,17,11.9,False
SESS0005970,CUST00296,2026-06-27,Website - Mobile Browser,19,26.4,True
SESS0005971,CUST00296,2026-08-04,Mobile App,25,4.2,False
SESS0005972,CUST00296,2026-05-18,Website - Desktop,5,29.8,False
SESS0005973,CUST00296,2026-06-11,Website - Mobile Browser,16,11.9,True
SESS0005974,CUST00296,2026-05-30,Mobile App,14,3.4,True
SESS0005975,CUST00296,2026-05-19,Website - Mobile Browser,12,24.5,False
SESS0005976,CUST00296,2026-07-19,Website - Desktop,16,7.9,False
SESS0005977,CUST00296,2026-07-29,Mobile App,17,22.5,False
SESS0005978,CUST00296,2026-05-24,Website - Mobile Browser,7,17.5,False
SESS0005979,CUST00296,2026-07-01,Mobile App,17,7.0,False
SESS0005980,CUST00296,2026-08-13,Website - Desktop,5,20.4,False
SESS0005981,CUST00297,2026-06-25,Website - Desktop,19,16.6,False
SESS0005982,CUST00297,2026-07-27,Website - Mobile Browser,6,0.9,False
SESS0005983,CUST00297,2026-07-23,Website - Desktop,13,18.6,True
SESS0005984,CUST00297,2026-07-25,Website - Mobile Browser,20,12.7,True
SESS0005985,CUST00297,2026-08-05,Website - Desktop,14,20.8,True
SESS0005986,CUST00297,2026-06-23,Website - Desktop,18,7.5,False
SESS0005987,CUST00297,2026-07-04,Website - Desktop,11,7.3,False
SESS0005988,CUST00297,2026-07-04,Website - Mobile Browser,7,18.6,False
SESS0005989,CUST00297,2026-08-02,Website - Desktop,11,19.2,False
SESS0005990,CUST00297,2026-07-16,Website - Mobile Browser,24,23.5,True
SESS0005991,CUST00297,2026-06-26,Mobile App,17,1.0,False
SESS0005992,CUST00297,2026-06-24,Website - Desktop,3,20.5,True
SESS0005993,CUST00297,2026-08-19,Mobile App,19,9.2,False
SESS0005994,CUST00297,2026-06-24,Mobile App,5,22.6,False
SESS0005995,CUST00297,2026-08-13,Website - Mobile Browser,10,8.4,False
SESS0005996,CUST00297,2026-07-23,Website - Desktop,22,6.8,True
SESS0005997,CUST00297,2026-07-10,Website - Mobile Browser,10,21.0,False
SESS0005998,CUST00297,2026-07-07,Mobile App,24,6.9,False
SESS0005999,CUST00297,2026-08-03,Website - Mobile Browser,23,4.1,False
SESS0006000,CUST00297,2026-07-22,Website - Mobile Browser,24,13.1,False
SESS0006001,CUST00297,2026-07-28,Website - Mobile Browser,21,2.0,False
SESS0006002,CUST00297,2026-07-29,Website - Mobile Browser,16,28.8,False
SESS0006003,CUST00297,2026-07-12,Website - Desktop,21,19.2,False
